name,city,price,recorded_date,company_name
Lectrix LXS G 2.0,Ahmedabad,110000 onwards,2023-11-10,Lectrix
Lectrix LXS G 2.0,Hyderabad,108000 onwards,2023-11-10,Lectrix
Lectrix LXS G 2.0,Chennai,108000 onwards,2023-11-10,Lectrix
Lectrix LXS G 2.0,Bangalore,108000 onwards,2023-11-10,Lectrix
Lectrix LXS G 2.0,Guwahati,112000 onwards,2023-11-10,Lectrix
Lectrix LXS G 2.0,Lucknow,104000 onwards,2023-11-10,Lectrix
Lectrix LXS,New Delhi,95180 onwards,2023-11-10,Lectrix
Lectrix LXS,Pune,95180 onwards,2023-11-10,Lectrix
Lectrix LXS,Mumbai,95180 onwards,2023-11-10,Lectrix
Lectrix LXS,Kolkata,95180 onwards,2023-11-10,Lectrix
Lectrix LXS,Ahmedabad,95180 onwards,2023-11-10,Lectrix
Lectrix LXS,Hyderabad,95180 onwards,2023-11-10,Lectrix
Lectrix LXS,Chennai,95180 onwards,2023-11-10,Lectrix
Lectrix LXS,Bangalore,95180 onwards,2023-11-10,Lectrix
Lectrix LXS,Guwahati,95180 onwards,2023-11-10,Lectrix
Lectrix LXS,Lucknow,95180 onwards,2023-11-10,Lectrix
Avon E Lite,New Delhi,29200 onwards,2023-11-10,Avon
Avon E Lite,Pune,29200 onwards,2023-11-10,Avon
Avon E Lite,Mumbai,29200 onwards,2023-11-10,Avon
Avon E Lite,Kolkata,29200 onwards,2023-11-10,Avon
Avon E Lite,Ahmedabad,29200 onwards,2023-11-10,Avon
Avon E Lite,Hyderabad,29200 onwards,2023-11-10,Avon
Avon E Lite,Chennai,29200 onwards,2023-11-10,Avon
Avon E Lite,Bangalore,29200 onwards,2023-11-10,Avon
Avon E Lite,Guwahati,29200 onwards,2023-11-10,Avon
Avon E Lite,Lucknow,29200 onwards,2023-11-10,Avon
Avon E Scoot,New Delhi,46940 onwards,2023-11-10,Avon
Avon E Scoot,Pune,46940 onwards,2023-11-10,Avon
Avon E Scoot,Mumbai,46940 onwards,2023-11-10,Avon
Avon E Scoot,Kolkata,46940 onwards,2023-11-10,Avon
Avon E Scoot,Ahmedabad,46940 onwards,2023-11-10,Avon
Avon E Scoot,Hyderabad,46940 onwards,2023-11-10,Avon
Avon E Scoot,Chennai,46940 onwards,2023-11-10,Avon
Avon E Scoot,Bangalore,46940 onwards,2023-11-10,Avon
Avon E Scoot,Guwahati,46940 onwards,2023-11-10,Avon
Avon E Scoot,Lucknow,46940 onwards,2023-11-10,Avon
Avon E Plus,New Delhi,26070 onwards,2023-11-10,Avon
Avon E Plus,Pune,26070 onwards,2023-11-10,Avon
Avon E Plus,Mumbai,26070 onwards,2023-11-10,Avon
Avon E Plus,Kolkata,26070 onwards,2023-11-10,Avon
Avon E Plus,Ahmedabad,26070 onwards,2023-11-10,Avon
Avon E Plus,Hyderabad,26070 onwards,2023-11-10,Avon
Avon E Plus,Chennai,26070 onwards,2023-11-10,Avon
Avon E Plus,Bangalore,26070 onwards,2023-11-10,Avon
Avon E Plus,Guwahati,26070 onwards,2023-11-10,Avon
Avon E Plus,Lucknow,26070 onwards,2023-11-10,Avon
Avon E - STAR,New Delhi,62580 onwards,2023-11-10,Avon
Avon E - STAR,Pune,62580 onwards,2023-11-10,Avon
Avon E - STAR,Mumbai,62580 onwards,2023-11-10,Avon
Avon E - STAR,Kolkata,62580 onwards,2023-11-10,Avon
Avon E - STAR,Ahmedabad,62580 onwards,2023-11-10,Avon
Avon E - STAR,Hyderabad,62580 onwards,2023-11-10,Avon
Avon E - STAR,Chennai,62580 onwards,2023-11-10,Avon
Avon E - STAR,Bangalore,62580 onwards,2023-11-10,Avon
Avon E - STAR,Guwahati,62580 onwards,2023-11-10,Avon
Avon E - STAR,Lucknow,62580 onwards,2023-11-10,Avon
Avon E Mate,New Delhi,46940 onwards,2023-11-10,Avon
Avon E Mate,Pune,46940 onwards,2023-11-10,Avon
Avon E Mate,Mumbai,46940 onwards,2023-11-10,Avon
Avon E Mate,Kolkata,46940 onwards,2023-11-10,Avon
Avon E Mate,Ahmedabad,46940 onwards,2023-11-10,Avon
Avon E Mate,Hyderabad,46940 onwards,2023-11-10,Avon
Avon E Mate,Chennai,46940 onwards,2023-11-10,Avon
Avon E Mate,Bangalore,46940 onwards,2023-11-10,Avon
Avon E Mate,Guwahati,46940 onwards,2023-11-10,Avon
Avon E Mate,Lucknow,46940 onwards,2023-11-10,Avon
Kyte Energy Magnum Pro,New Delhi,84480 onwards,2023-11-10,Kyte Energy
Kyte Energy Magnum Pro,Pune,84480 onwards,2023-11-10,Kyte Energy
Kyte Energy Magnum Pro,Mumbai,84480 onwards,2023-11-10,Kyte Energy
Kyte Energy Magnum Pro,Kolkata,84480 onwards,2023-11-10,Kyte Energy
Kyte Energy Magnum Pro,Ahmedabad,84480 onwards,2023-11-10,Kyte Energy
Kyte Energy Magnum Pro,Hyderabad,84480 onwards,2023-11-10,Kyte Energy
Kyte Energy Magnum Pro,Chennai,84480 onwards,2023-11-10,Kyte Energy
Kyte Energy Magnum Pro,Bangalore,84480 onwards,2023-11-10,Kyte Energy
Kyte Energy Magnum Pro,Guwahati,84480 onwards,2023-11-10,Kyte Energy
Kyte Energy Magnum Pro,Lucknow,84480 onwards,2023-11-10,Kyte Energy
Li-ions Spock Electric Scooter,New Delhi,67800 onwards,2023-11-10,Li-ions
Li-ions Spock Electric Scooter,Pune,67800 onwards,2023-11-10,Li-ions
Li-ions Spock Electric Scooter,Mumbai,67800 onwards,2023-11-10,Li-ions
Li-ions Spock Electric Scooter,Kolkata,67800 onwards,2023-11-10,Li-ions
Li-ions Spock Electric Scooter,Ahmedabad,67800 onwards,2023-11-10,Li-ions
Li-ions Spock Electric Scooter,Hyderabad,67800 onwards,2023-11-10,Li-ions
Li-ions Spock Electric Scooter,Chennai,67800 onwards,2023-11-10,Li-ions
Li-ions Spock Electric Scooter,Bangalore,67800 onwards,2023-11-10,Li-ions
Li-ions Spock Electric Scooter,Guwahati,67800 onwards,2023-11-10,Li-ions
Li-ions Spock Electric Scooter,Lucknow,67800 onwards,2023-11-10,Li-ions
Avera Retrosa,New Delhi,92720 onwards,2023-11-10,Avera
Avera Retrosa,Pune,92720 onwards,2023-11-10,Avera
Avera Retrosa,Mumbai,92720 onwards,2023-11-10,Avera
Avera Retrosa,Kolkata,92720 onwards,2023-11-10,Avera
Avera Retrosa,Ahmedabad,92720 onwards,2023-11-10,Avera
Avera Retrosa,Hyderabad,92720 onwards,2023-11-10,Avera
Avera Retrosa,Chennai,92720 onwards,2023-11-10,Avera
Avera Retrosa,Bangalore,92720 onwards,2023-11-10,Avera
Avera Retrosa,Guwahati,92720 onwards,2023-11-10,Avera
Avera Retrosa,Lucknow,92720 onwards,2023-11-10,Avera
Fujiyama Spectra,New Delhi,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra,Pune,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra,Mumbai,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra,Kolkata,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra,Ahmedabad,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra,Hyderabad,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra,Chennai,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra,Bangalore,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra,Guwahati,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra,Lucknow,53740 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,New Delhi,56720 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,Pune,56720 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,Mumbai,56720 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,Kolkata,56720 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,Ahmedabad,56720 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,Hyderabad,56720 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,Chennai,56720 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,Bangalore,56720 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,Guwahati,56720 onwards,2023-11-10,Fujiyama
Fujiyama Spectra Pro,Lucknow,56720 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,New Delhi,104000 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,Pune,104000 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,Mumbai,104000 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,Kolkata,104000 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,Ahmedabad,104000 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,Hyderabad,104000 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,Chennai,104000 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,Bangalore,104000 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,Guwahati,104000 onwards,2023-11-10,Fujiyama
Fujiyama Ozone,Lucknow,104000 onwards,2023-11-10,Fujiyama
Vegh S25,New Delhi,79270 onwards,2023-11-10,Vegh
Vegh S25,Pune,83830 onwards,2023-11-10,Vegh
Vegh S25,Mumbai,83830 onwards,2023-11-10,Vegh
Vegh S25,Kolkata,89150 onwards,2023-11-10,Vegh
Vegh S25,Ahmedabad,83830 onwards,2023-11-10,Vegh
Vegh S25,Hyderabad,82310 onwards,2023-11-10,Vegh
Vegh S25,Chennai,82310 onwards,2023-11-10,Vegh
Vegh S25,Bangalore,82310 onwards,2023-11-10,Vegh
Vegh S25,Guwahati,85350 onwards,2023-11-10,Vegh
Vegh S25,Lucknow,79270 onwards,2023-11-10,Vegh
Vegh S60,New Delhi,135000 onwards,2023-11-10,Vegh
Vegh S60,Pune,143000 onwards,2023-11-10,Vegh
Vegh S60,Mumbai,143000 onwards,2023-11-10,Vegh
Vegh S60,Kolkata,152000 onwards,2023-11-10,Vegh
Vegh S60,Ahmedabad,143000 onwards,2023-11-10,Vegh
Vegh S60,Hyderabad,141000 onwards,2023-11-10,Vegh
Vegh S60,Chennai,141000 onwards,2023-11-10,Vegh
Vegh S60,Bangalore,141000 onwards,2023-11-10,Vegh
Vegh S60,Guwahati,146000 onwards,2023-11-10,Vegh
Vegh S60,Lucknow,135000 onwards,2023-11-10,Vegh
Vegh L25,New Delhi,83440 onwards,2023-11-10,Vegh
Vegh L25,Pune,88240 onwards,2023-11-10,Vegh
Vegh L25,Mumbai,88240 onwards,2023-11-10,Vegh
Vegh L25,Kolkata,93840 onwards,2023-11-10,Vegh
Vegh L25,Ahmedabad,88240 onwards,2023-11-10,Vegh
Vegh L25,Hyderabad,86640 onwards,2023-11-10,Vegh
Vegh L25,Chennai,86640 onwards,2023-11-10,Vegh
Vegh L25,Bangalore,86640 onwards,2023-11-10,Vegh
Vegh L25,Guwahati,89840 onwards,2023-11-10,Vegh
Vegh L25,Lucknow,83440 onwards,2023-11-10,Vegh
